ID,Prob_0,Prob_1
7805,0.975,0.025
7806,0.9625,0.0375
7807,0.9875,0.0125
7808,0.975,0.025
7809,0.975,0.025
7810,0.9875,0.0125
7811,0.925,0.075
7812,0.975,0.025
7813,0.95,0.05
7814,0.95,0.05
7815,0.975,0.025
7816,0.975,0.025
7817,0.95,0.05
7818,0.9625,0.0375
7819,0.9625,0.0375
7820,0.975,0.025
7821,0.9625,0.0375
7822,0.95,0.05
7823,0.9625,0.0375
7824,0.975,0.025
7825,0.975,0.025
7826,0.975,0.025
7827,0.975,0.025
7828,0.95,0.05
7829,0.975,0.025
7830,0.9625,0.0375
7831,0.9125,0.0875
7832,0.975,0.025
7833,0.975,0.025
7834,0.95,0.05
7835,0.95,0.05
7836,0.9625,0.0375
7837,0.975,0.025
7838,0.9625,0.0375
7839,0.9875,0.0125
7840,0.975,0.025
7841,0.9625,0.0375
7842,0.9875,0.0125
7843,0.95,0.05
7844,0.9875,0.0125
7845,0.975,0.025
7846,0.95,0.05
7847,0.975,0.025
7848,0.975,0.025
7849,0.975,0.025
7850,0.9625,0.0375
7851,0.9625,0.0375
7852,0.975,0.025
7853,0.975,0.025
7854,0.9375,0.0625
7855,0.9625,0.0375
7856,0.975,0.025
7857,0.9875,0.0125
7858,0.975,0.025
7859,0.975,0.025
7860,0.9625,0.0375
7861,0.9875,0.0125
7862,0.9625,0.0375
7863,0.95,0.05
7864,0.975,0.025
7865,0.975,0.025
7866,0.9625,0.0375
7867,0.95,0.05
7868,0.975,0.025
7869,0.975,0.025
7870,0.925,0.075
7871,0.95,0.05
7872,0.9875,0.0125
7873,0.975,0.025
7874,0.975,0.025
7875,0.975,0.025
7876,0.9625,0.0375
7877,0.9625,0.0375
7878,0.9625,0.0375
7879,0.975,0.025
7880,0.95,0.05
7881,0.95,0.05
7882,0.9875,0.0125
7883,0.975,0.025
7884,0.95,0.05
7885,0.9625,0.0375
7886,0.975,0.025
7887,0.975,0.025
7888,0.9625,0.0375
7889,0.9625,0.0375
7890,0.975,0.025
7891,0.975,0.025
7892,0.9875,0.0125
7893,0.9625,0.0375
7894,0.975,0.025
7895,0.95,0.05
7896,0.95,0.05
7897,0.975,0.025
7898,0.9625,0.0375
7899,0.975,0.025
7900,0.95,0.05
7901,0.9625,0.0375
7902,0.9875,0.0125
7903,0.975,0.025
7904,0.9625,0.0375
7905,0.95,0.05
7906,0.9875,0.0125
7907,0.9875,0.0125
7908,0.9625,0.0375
7909,0.975,0.025
7910,0.9625,0.0375
7911,0.9625,0.0375
7912,0.9875,0.0125
7913,0.9875,0.0125
7914,0.95,0.05
7915,0.975,0.025
7916,0.9625,0.0375
7917,0.975,0.025
7918,0.9625,0.0375
7919,0.9625,0.0375
7920,0.9625,0.0375
7921,0.9625,0.0375
7922,0.9625,0.0375
7923,0.9625,0.0375
7924,0.975,0.025
7925,0.9125,0.0875
7926,0.9625,0.0375
7927,0.975,0.025
7928,0.975,0.025
7929,0.9625,0.0375
7930,0.9625,0.0375
7931,0.975,0.025
7932,0.975,0.025
7933,0.9625,0.0375
7934,0.975,0.025
7935,0.975,0.025
7936,0.975,0.025
7937,0.9625,0.0375
7938,0.9625,0.0375
7939,0.9625,0.0375
7940,0.975,0.025
7941,0.9625,0.0375
7942,0.975,0.025
7943,0.9625,0.0375
7944,0.95,0.05
7945,0.975,0.025
7946,0.975,0.025
7947,0.975,0.025
7948,0.9625,0.0375
7949,0.9625,0.0375
7950,0.95,0.05
7951,0.9125,0.0875
7952,0.9625,0.0375
7953,0.9625,0.0375
7954,0.95,0.05
7955,0.875,0.125
7956,0.975,0.025
7957,0.975,0.025
7958,0.975,0.025
7959,0.9625,0.0375
7960,0.9625,0.0375
7961,0.9625,0.0375
7962,0.9625,0.0375
7963,0.9625,0.0375
7964,0.9625,0.0375
7965,0.95,0.05
7966,0.9875,0.0125
7967,0.975,0.025
7968,0.975,0.025
7969,0.9875,0.0125
7970,0.975,0.025
7971,0.975,0.025
7972,0.9625,0.0375
7973,0.975,0.025
7974,0.95,0.05
7975,0.9625,0.0375
7976,0.9375,0.0625
7977,0.9625,0.0375
7978,0.975,0.025
7979,0.925,0.075
7980,0.975,0.025
7981,0.975,0.025
7982,0.9625,0.0375
7983,0.9625,0.0375
7984,0.9625,0.0375
7985,0.95,0.05
7986,0.975,0.025
7987,0.975,0.025
7988,0.975,0.025
7989,0.975,0.025
7990,0.95,0.05
7991,0.9625,0.0375
7992,0.975,0.025
7993,0.975,0.025
7994,0.925,0.075
7995,0.9375,0.0625
7996,0.9625,0.0375
7997,0.975,0.025
7998,0.975,0.025
7999,0.975,0.025
8000,0.975,0.025
8001,0.975,0.025
8002,0.9625,0.0375
8003,0.975,0.025
8004,0.975,0.025
8005,0.975,0.025
8006,0.975,0.025
8007,0.975,0.025
8008,0.975,0.025
8009,0.975,0.025
8010,0.9625,0.0375
8011,0.975,0.025
8012,0.975,0.025
8013,0.975,0.025
8014,0.975,0.025
8015,0.95,0.05
8016,0.9625,0.0375
8017,0.9625,0.0375
8018,0.9625,0.0375
8019,0.9625,0.0375
8020,0.95,0.05
8021,0.95,0.05
8022,0.9625,0.0375
8023,0.975,0.025
8024,0.9625,0.0375
8025,0.975,0.025
8026,0.9625,0.0375
8027,0.9875,0.0125
8028,0.9625,0.0375
8029,0.975,0.025
8030,0.9625,0.0375
8031,1.0,0.0
8032,0.975,0.025
8033,0.95,0.05
8034,0.975,0.025
8035,0.9375,0.0625
8036,0.9625,0.0375
8037,0.9625,0.0375
8038,0.975,0.025
8039,0.975,0.025
8040,0.9625,0.0375
8041,0.9625,0.0375
8042,0.9875,0.0125
8043,0.975,0.025
8044,0.95,0.05
8045,0.9625,0.0375
8046,0.9375,0.0625
8047,0.9625,0.0375
8048,0.9625,0.0375
8049,0.9875,0.0125
8050,0.975,0.025
8051,0.9625,0.0375
8052,0.9625,0.0375
8053,0.9875,0.0125
8054,0.975,0.025
8055,0.975,0.025
8056,0.9875,0.0125
8057,0.9625,0.0375
8058,0.9875,0.0125
8059,0.975,0.025
8060,0.975,0.025
8061,0.975,0.025
8062,0.9625,0.0375
8063,0.975,0.025
8064,0.95,0.05
8065,0.975,0.025
8066,0.9625,0.0375
8067,0.975,0.025
8068,0.95,0.05
8069,0.975,0.025
8070,0.975,0.025
8071,0.9875,0.0125
8072,0.9875,0.0125
8073,0.9625,0.0375
8074,0.975,0.025
8075,0.975,0.025
8076,0.975,0.025
8077,0.975,0.025
8078,0.9625,0.0375
8079,0.975,0.025
8080,0.9875,0.0125
8081,0.975,0.025
8082,0.975,0.025
8083,0.9625,0.0375
8084,0.95,0.05
8085,0.975,0.025
8086,0.95,0.05
8087,0.9625,0.0375
8088,0.975,0.025
8089,0.975,0.025
8090,0.9625,0.0375
8091,0.975,0.025
8092,0.9625,0.0375
8093,0.9625,0.0375
8094,0.95,0.05
8095,0.975,0.025
8096,0.9625,0.0375
8097,0.9875,0.0125
8098,0.9625,0.0375
8099,0.9875,0.0125
8100,0.9625,0.0375
8101,0.975,0.025
8102,0.9625,0.0375
8103,0.975,0.025
8104,0.95,0.05
8105,0.9875,0.0125
8106,0.9625,0.0375
8107,0.975,0.025
8108,0.975,0.025
8109,0.975,0.025
8110,0.9625,0.0375
8111,0.9625,0.0375
8112,0.975,0.025
8113,0.975,0.025
8114,0.975,0.025
8115,0.9375,0.0625
8116,0.9625,0.0375
8117,0.95,0.05
8118,0.9875,0.0125
8119,0.9625,0.0375
8120,0.975,0.025
8121,0.9625,0.0375
8122,0.975,0.025
8123,0.9625,0.0375
8124,0.9375,0.0625
8125,0.95,0.05
8126,0.9625,0.0375
8127,0.9625,0.0375
8128,0.9625,0.0375
8129,0.9625,0.0375
8130,0.9875,0.0125
8131,0.9625,0.0375
8132,0.975,0.025
8133,0.95,0.05
8134,0.975,0.025
8135,0.95,0.05
8136,0.975,0.025
8137,0.9625,0.0375
8138,0.975,0.025
8139,0.975,0.025
8140,0.9625,0.0375
8141,0.9625,0.0375
8142,0.975,0.025
8143,0.9625,0.0375
8144,0.9625,0.0375
8145,0.975,0.025
8146,0.975,0.025
8147,0.975,0.025
8148,0.9625,0.0375
8149,0.9875,0.0125
8150,0.975,0.025
8151,0.9625,0.0375
8152,0.975,0.025
8153,0.975,0.025
8154,0.975,0.025
8155,0.975,0.025
8156,0.9625,0.0375
8157,0.9625,0.0375
8158,0.9625,0.0375
8159,0.95,0.05
8160,0.9125,0.0875
8161,0.9125,0.0875
8162,0.9625,0.0375
8163,0.95,0.05
8164,0.9625,0.0375
8165,0.875,0.125
8166,0.975,0.025
8167,0.975,0.025
8168,0.9625,0.0375
8169,0.9875,0.0125
8170,0.9875,0.0125
8171,0.9625,0.0375
8172,0.95,0.05
8173,0.9625,0.0375
8174,0.9875,0.0125
8175,0.975,0.025
8176,0.95,0.05
8177,0.975,0.025
8178,0.975,0.025
8179,0.975,0.025
8180,0.9625,0.0375
8181,0.9625,0.0375
8182,0.9375,0.0625
8183,0.975,0.025
8184,0.9625,0.0375
8185,0.9625,0.0375
8186,0.975,0.025
8187,0.95,0.05
8188,0.975,0.025
8189,0.8875,0.1125
8190,0.9625,0.0375
8191,0.95,0.05
8192,0.95,0.05
8193,0.975,0.025
8194,0.9625,0.0375
8195,0.975,0.025
8196,0.9875,0.0125
8197,0.9875,0.0125
8198,0.9625,0.0375
8199,0.95,0.05
8200,0.9625,0.0375
8201,0.9875,0.0125
8202,0.9625,0.0375
8203,0.975,0.025
8204,0.975,0.025
8205,0.9875,0.0125
8206,0.975,0.025
8207,0.95,0.05
8208,0.975,0.025
8209,0.975,0.025
8210,0.975,0.025
8211,0.9625,0.0375
8212,0.9625,0.0375
8213,0.9625,0.0375
8214,0.975,0.025
8215,0.95,0.05
8216,0.9625,0.0375
8217,0.9875,0.0125
8218,0.9625,0.0375
8219,0.975,0.025
8220,0.975,0.025
8221,0.975,0.025
8222,0.9625,0.0375
8223,0.975,0.025
8224,0.9625,0.0375
8225,0.975,0.025
8226,0.9625,0.0375
8227,0.975,0.025
8228,0.975,0.025
8229,0.975,0.025
8230,0.9625,0.0375
8231,0.975,0.025
8232,0.9625,0.0375
8233,0.975,0.025
8234,0.975,0.025
8235,0.975,0.025
8236,0.975,0.025
8237,0.9875,0.0125
8238,0.975,0.025
8239,0.9625,0.0375
8240,0.975,0.025
8241,0.975,0.025
8242,0.95,0.05
8243,0.9625,0.0375
8244,0.975,0.025
8245,0.9625,0.0375
8246,0.9625,0.0375
8247,0.9625,0.0375
8248,0.9625,0.0375
8249,0.9625,0.0375
8250,0.9625,0.0375
8251,0.975,0.025
8252,0.975,0.025
8253,0.9625,0.0375
8254,0.9625,0.0375
8255,0.9875,0.0125
8256,0.975,0.025
8257,0.9625,0.0375
8258,0.9625,0.0375
8259,0.8375,0.1625
8260,0.9875,0.0125
8261,0.975,0.025
8262,0.95,0.05
8263,0.975,0.025
8264,0.9125,0.0875
8265,0.9125,0.0875
8266,0.9625,0.0375
8267,0.9625,0.0375
8268,0.9625,0.0375
8269,0.975,0.025
8270,0.975,0.025
8271,0.975,0.025
8272,0.95,0.05
8273,0.9625,0.0375
8274,0.9625,0.0375
8275,0.9625,0.0375
8276,0.9625,0.0375
8277,0.975,0.025
8278,0.9875,0.0125
8279,0.9625,0.0375
8280,0.975,0.025
8281,0.9875,0.0125
8282,0.9625,0.0375
8283,0.95,0.05
8284,0.9875,0.0125
8285,0.9875,0.0125
8286,0.9625,0.0375
8287,0.9625,0.0375
8288,0.9875,0.0125
8289,0.975,0.025
8290,0.95,0.05
8291,0.9625,0.0375
8292,0.975,0.025
8293,0.975,0.025
8294,0.975,0.025
8295,0.9625,0.0375
8296,0.9625,0.0375
8297,0.9625,0.0375
8298,0.975,0.025
8299,0.95,0.05
8300,0.975,0.025
8301,0.8625,0.1375
8302,0.9625,0.0375
8303,0.9625,0.0375
8304,0.9875,0.0125
8305,0.975,0.025
8306,0.975,0.025
8307,0.9125,0.0875
8308,0.9625,0.0375
8309,0.975,0.025
8310,0.9625,0.0375
8311,0.975,0.025
8312,0.975,0.025
8313,0.95,0.05
8314,0.975,0.025
8315,0.9375,0.0625
8316,0.8875,0.1125
8317,0.9875,0.0125
8318,0.975,0.025
8319,0.9625,0.0375
8320,0.95,0.05
8321,0.975,0.025
8322,0.95,0.05
8323,0.9625,0.0375
8324,0.9875,0.0125
8325,0.975,0.025
8326,0.9625,0.0375
8327,0.9625,0.0375
8328,0.9625,0.0375
8329,0.975,0.025
8330,0.9625,0.0375
8331,0.95,0.05
8332,0.9625,0.0375
8333,0.975,0.025
8334,0.95,0.05
8335,0.975,0.025
8336,0.95,0.05
8337,0.9875,0.0125
8338,0.9625,0.0375
8339,0.9625,0.0375
8340,0.9625,0.0375
8341,0.975,0.025
8342,0.975,0.025
8343,0.9625,0.0375
8344,0.975,0.025
8345,0.975,0.025
8346,0.975,0.025
8347,0.975,0.025
8348,0.9375,0.0625
8349,0.975,0.025
8350,0.9625,0.0375
8351,0.9625,0.0375
8352,0.95,0.05
8353,0.9875,0.0125
8354,0.9625,0.0375
8355,0.95,0.05
8356,0.975,0.025
8357,0.9625,0.0375
8358,0.975,0.025
8359,0.975,0.025
8360,0.95,0.05
8361,0.9625,0.0375
8362,0.95,0.05
8363,0.9625,0.0375
8364,0.9625,0.0375
8365,0.9625,0.0375
8366,0.9625,0.0375
8367,0.975,0.025
8368,0.95,0.05
8369,0.975,0.025
8370,0.975,0.025
8371,0.9625,0.0375
8372,0.975,0.025
8373,0.95,0.05
8374,0.975,0.025
8375,0.9625,0.0375
8376,0.975,0.025
8377,0.975,0.025
8378,0.975,0.025
8379,0.975,0.025
8380,0.9625,0.0375
8381,0.9625,0.0375
8382,0.975,0.025
8383,0.9625,0.0375
8384,0.95,0.05
8385,0.9625,0.0375
8386,0.9625,0.0375
8387,0.9625,0.0375
8388,0.9625,0.0375
8389,0.975,0.025
8390,0.9875,0.0125
8391,0.975,0.025
8392,0.95,0.05
8393,0.975,0.025
8394,0.975,0.025
8395,0.9625,0.0375
8396,0.975,0.025
8397,0.9625,0.0375
8398,0.9625,0.0375
8399,0.95,0.05
8400,0.9625,0.0375
8401,0.9875,0.0125
8402,0.9625,0.0375
8403,0.95,0.05
8404,0.975,0.025
8405,0.9625,0.0375
8406,0.975,0.025
8407,0.975,0.025
8408,0.9625,0.0375
8409,0.9625,0.0375
8410,0.975,0.025
8411,0.9125,0.0875
8412,0.975,0.025
8413,0.9875,0.0125
8414,0.975,0.025
8415,0.975,0.025
8416,0.95,0.05
8417,0.9875,0.0125
8418,0.9625,0.0375
8419,0.875,0.125
8420,0.9875,0.0125
8421,0.975,0.025
8422,0.925,0.075
8423,0.9625,0.0375
8424,0.975,0.025
8425,0.95,0.05
8426,0.9125,0.0875
8427,0.975,0.025
8428,0.9625,0.0375
8429,0.975,0.025
8430,0.9625,0.0375
8431,0.95,0.05
8432,0.9625,0.0375
8433,0.95,0.05
8434,0.9625,0.0375
8435,0.95,0.05
8436,0.95,0.05
8437,0.975,0.025
8438,0.9625,0.0375
8439,0.95,0.05
8440,0.95,0.05
8441,0.95,0.05
8442,0.975,0.025
8443,0.9875,0.0125
8444,0.9625,0.0375
8445,0.9625,0.0375
8446,0.9625,0.0375
8447,0.9625,0.0375
8448,0.9625,0.0375
8449,0.9625,0.0375
8450,0.95,0.05
8451,0.9625,0.0375
8452,0.9625,0.0375
8453,0.9875,0.0125
8454,0.95,0.05
8455,0.9875,0.0125
8456,0.65,0.35
8457,0.95,0.05
8458,0.95,0.05
8459,0.975,0.025
8460,0.975,0.025
8461,0.9625,0.0375
8462,0.975,0.025
8463,0.9625,0.0375
8464,0.975,0.025
8465,0.9875,0.0125
8466,0.975,0.025
8467,0.9625,0.0375
8468,0.975,0.025
8469,0.9625,0.0375
8470,0.975,0.025
8471,0.975,0.025
8472,0.9625,0.0375
8473,0.975,0.025
8474,0.9625,0.0375
8475,0.95,0.05
8476,0.975,0.025
8477,0.9625,0.0375
8478,0.9625,0.0375
8479,0.975,0.025
8480,0.9625,0.0375
8481,0.975,0.025
8482,0.9125,0.0875
8483,0.95,0.05
8484,0.95,0.05
8485,0.9625,0.0375
8486,0.9625,0.0375
8487,0.975,0.025
8488,0.975,0.025
8489,0.9875,0.0125
8490,0.9625,0.0375
8491,0.95,0.05
8492,0.95,0.05
8493,0.975,0.025
8494,0.9875,0.0125
8495,0.9625,0.0375
8496,0.975,0.025
8497,0.9625,0.0375
8498,0.95,0.05
8499,0.9875,0.0125
8500,0.975,0.025
8501,0.9625,0.0375
8502,0.975,0.025
8503,0.975,0.025
8504,0.95,0.05
8505,0.9625,0.0375
8506,0.9875,0.0125
8507,0.975,0.025
8508,0.975,0.025
8509,0.9625,0.0375
8510,0.9375,0.0625
8511,0.9625,0.0375
8512,0.9125,0.0875
8513,0.95,0.05
8514,0.975,0.025
8515,0.9625,0.0375
8516,0.9625,0.0375
8517,0.9625,0.0375
8518,0.925,0.075
8519,0.975,0.025
8520,0.975,0.025
8521,0.9875,0.0125
8522,0.9875,0.0125
8523,0.95,0.05
8524,0.975,0.025
8525,0.975,0.025
8526,0.9625,0.0375
8527,0.95,0.05
8528,0.9375,0.0625
8529,0.9625,0.0375
8530,0.9625,0.0375
8531,0.9625,0.0375
8532,0.9125,0.0875
8533,0.9625,0.0375
8534,0.9625,0.0375
8535,0.9625,0.0375
8536,0.975,0.025
8537,0.9875,0.0125
8538,0.9625,0.0375
8539,0.975,0.025
8540,0.95,0.05
8541,0.9625,0.0375
8542,0.975,0.025
8543,0.975,0.025
8544,0.975,0.025
8545,0.975,0.025
8546,0.95,0.05
8547,0.95,0.05
8548,0.95,0.05
8549,0.95,0.05
8550,0.975,0.025
8551,0.975,0.025
8552,0.975,0.025
8553,0.975,0.025
8554,0.9625,0.0375
8555,0.975,0.025
8556,0.9375,0.0625
8557,0.9625,0.0375
8558,0.9625,0.0375
8559,0.975,0.025
8560,0.975,0.025
8561,0.9875,0.0125
8562,0.975,0.025
8563,0.975,0.025
8564,0.975,0.025
8565,0.9625,0.0375
8566,0.975,0.025
8567,0.9375,0.0625
8568,0.95,0.05
8569,0.975,0.025
8570,0.9625,0.0375
8571,0.975,0.025
8572,0.975,0.025
8573,0.975,0.025
8574,0.975,0.025
8575,0.9125,0.0875
8576,0.9625,0.0375
8577,0.975,0.025
8578,0.9625,0.0375
8579,0.9625,0.0375
8580,0.95,0.05
8581,0.9625,0.0375
8582,0.9625,0.0375
8583,0.9625,0.0375
8584,0.9625,0.0375
8585,0.975,0.025
8586,0.9625,0.0375
8587,0.9625,0.0375
8588,0.975,0.025
8589,0.975,0.025
8590,0.975,0.025
8591,0.975,0.025
8592,0.975,0.025
8593,0.9625,0.0375
8594,0.9625,0.0375
8595,0.975,0.025
8596,0.9625,0.0375
8597,0.95,0.05
8598,1.0,0.0
8599,0.9625,0.0375
8600,0.9625,0.0375
8601,0.9625,0.0375
8602,0.95,0.05
8603,0.975,0.025
8604,0.95,0.05
8605,0.975,0.025
8606,0.9,0.1
8607,0.975,0.025
8608,0.975,0.025
8609,0.975,0.025
8610,0.975,0.025
8611,0.9875,0.0125
8612,0.9625,0.0375
8613,0.975,0.025
8614,0.975,0.025
8615,0.9875,0.0125
8616,0.975,0.025
8617,0.9875,0.0125
8618,0.975,0.025
8619,0.975,0.025
8620,0.9375,0.0625
8621,0.95,0.05
8622,0.9625,0.0375
8623,0.975,0.025
8624,0.9375,0.0625
8625,0.975,0.025
8626,0.9875,0.0125
8627,0.9375,0.0625
8628,0.9625,0.0375
8629,0.9875,0.0125
8630,0.9625,0.0375
8631,0.975,0.025
8632,0.95,0.05
8633,0.925,0.075
8634,0.9625,0.0375
8635,0.9875,0.0125
8636,0.975,0.025
8637,0.975,0.025
8638,0.9875,0.0125
8639,0.9625,0.0375
8640,0.975,0.025
8641,0.9625,0.0375
8642,0.9625,0.0375
8643,0.9625,0.0375
8644,0.975,0.025
8645,0.9625,0.0375
8646,0.9625,0.0375
8647,0.9625,0.0375
8648,0.975,0.025
8649,0.9625,0.0375
8650,0.9625,0.0375
8651,0.9625,0.0375
8652,0.95,0.05
8653,0.9625,0.0375
8654,0.9625,0.0375
8655,0.9625,0.0375
8656,0.975,0.025
8657,0.975,0.025
8658,0.9875,0.0125
8659,0.95,0.05
8660,0.9625,0.0375
8661,0.95,0.05
8662,0.9625,0.0375
8663,0.9625,0.0375
8664,0.9125,0.0875
8665,0.975,0.025
8666,0.975,0.025
8667,0.975,0.025
8668,0.9625,0.0375
8669,0.9625,0.0375
8670,0.9625,0.0375
8671,0.975,0.025
8672,0.9625,0.0375
8673,0.9625,0.0375
8674,0.9875,0.0125
8675,0.975,0.025
8676,0.95,0.05
8677,0.9875,0.0125
8678,0.975,0.025
8679,0.9625,0.0375
8680,0.95,0.05
8681,0.975,0.025
8682,0.975,0.025
8683,0.9625,0.0375
8684,0.9625,0.0375
8685,0.9625,0.0375
8686,0.925,0.075
8687,0.9625,0.0375
8688,0.975,0.025
8689,0.975,0.025
8690,0.9625,0.0375
8691,0.9625,0.0375
8692,0.9625,0.0375
8693,0.975,0.025
8694,0.9625,0.0375
8695,0.9375,0.0625
8696,0.975,0.025
8697,0.9625,0.0375
8698,0.9875,0.0125
8699,0.9625,0.0375
8700,0.95,0.05
8701,0.95,0.05
8702,0.95,0.05
8703,0.9625,0.0375
8704,0.9625,0.0375
8705,0.975,0.025
8706,0.9625,0.0375
8707,0.975,0.025
8708,0.975,0.025
8709,0.9625,0.0375
8710,0.975,0.025
8711,0.9875,0.0125
8712,0.95,0.05
8713,0.95,0.05
8714,0.95,0.05
8715,0.975,0.025
8716,0.975,0.025
8717,0.9625,0.0375
8718,0.975,0.025
8719,0.975,0.025
8720,0.975,0.025
8721,0.975,0.025
8722,0.975,0.025
8723,0.9625,0.0375
8724,0.975,0.025
8725,0.95,0.05
8726,0.975,0.025
8727,0.9625,0.0375
8728,0.9875,0.0125
8729,0.975,0.025
8730,0.975,0.025
8731,0.95,0.05
8732,0.975,0.025
8733,0.9625,0.0375
8734,0.975,0.025
8735,0.95,0.05
8736,0.9875,0.0125
8737,0.975,0.025
8738,0.975,0.025
8739,0.975,0.025
8740,0.9625,0.0375
8741,0.95,0.05
8742,0.95,0.05
8743,0.95,0.05
8744,0.9875,0.0125
8745,0.9625,0.0375
8746,0.9625,0.0375
8747,0.9625,0.0375
8748,0.9125,0.0875
8749,0.975,0.025
8750,0.975,0.025
8751,0.95,0.05
8752,0.975,0.025
8753,0.975,0.025
8754,0.95,0.05
8755,0.95,0.05
8756,0.775,0.225
8757,0.975,0.025
8758,0.9125,0.0875
8759,0.9875,0.0125
8760,0.9625,0.0375
8761,0.975,0.025
8762,0.8,0.2
8763,0.9625,0.0375
8764,0.975,0.025
8765,0.975,0.025
8766,0.9625,0.0375
8767,0.975,0.025
8768,0.975,0.025
8769,0.9625,0.0375
8770,0.9625,0.0375
8771,0.975,0.025
8772,0.95,0.05
8773,0.975,0.025
8774,0.9625,0.0375
8775,0.95,0.05
8776,0.9625,0.0375
8777,0.9625,0.0375
8778,0.95,0.05
8779,0.9875,0.0125
8780,0.975,0.025
8781,0.95,0.05
8782,0.9625,0.0375
8783,0.9625,0.0375
8784,0.9625,0.0375
8785,0.9625,0.0375
8786,0.9625,0.0375
8787,0.9375,0.0625
8788,0.9625,0.0375
8789,0.9625,0.0375
8790,0.9625,0.0375
8791,0.9625,0.0375
8792,0.9625,0.0375
8793,0.95,0.05
8794,0.975,0.025
8795,0.975,0.025
8796,0.975,0.025
8797,0.975,0.025
8798,0.9625,0.0375
8799,0.925,0.075
8800,0.9875,0.0125
8801,0.975,0.025
8802,0.95,0.05
8803,0.9625,0.0375
8804,0.9875,0.0125
8805,0.975,0.025
8806,0.9625,0.0375
8807,0.9625,0.0375
8808,0.975,0.025
8809,0.975,0.025
8810,0.975,0.025
8811,0.95,0.05
8812,0.975,0.025
8813,0.975,0.025
8814,0.975,0.025
8815,0.975,0.025
8816,0.975,0.025
8817,0.95,0.05
8818,0.975,0.025
8819,0.9625,0.0375
8820,0.975,0.025
8821,0.975,0.025
8822,0.975,0.025
8823,0.9625,0.0375
8824,0.9875,0.0125
8825,0.9875,0.0125
8826,0.9625,0.0375
8827,0.9625,0.0375
8828,0.9625,0.0375
8829,0.9625,0.0375
8830,0.975,0.025
8831,0.975,0.025
8832,0.975,0.025
8833,0.95,0.05
8834,0.9625,0.0375
8835,0.975,0.025
8836,0.975,0.025
8837,0.9625,0.0375
8838,0.975,0.025
8839,0.9625,0.0375
8840,0.975,0.025
8841,0.975,0.025
8842,0.95,0.05
8843,0.975,0.025
8844,0.975,0.025
8845,0.975,0.025
8846,0.9625,0.0375
8847,0.95,0.05
8848,0.975,0.025
8849,0.975,0.025
8850,0.9625,0.0375
8851,0.9625,0.0375
8852,0.975,0.025
8853,0.95,0.05
8854,0.975,0.025
8855,0.975,0.025
8856,0.975,0.025
8857,0.9625,0.0375
8858,0.975,0.025
8859,0.95,0.05
8860,0.9625,0.0375
8861,0.9625,0.0375
8862,0.9625,0.0375
8863,0.9625,0.0375
8864,0.9875,0.0125
8865,0.9625,0.0375
8866,0.9625,0.0375
8867,0.9625,0.0375
8868,0.95,0.05
8869,0.975,0.025
8870,0.975,0.025
8871,0.9625,0.0375
8872,0.9625,0.0375
8873,0.9625,0.0375
8874,0.975,0.025
8875,0.9625,0.0375
8876,0.975,0.025
8877,0.9875,0.0125
8878,0.9625,0.0375
8879,0.95,0.05
8880,0.975,0.025
8881,0.9875,0.0125
8882,0.9625,0.0375
8883,0.975,0.025
8884,0.7375,0.2625
8885,0.975,0.025
8886,0.975,0.025
8887,0.95,0.05
8888,0.9875,0.0125
8889,0.975,0.025
8890,0.975,0.025
8891,0.975,0.025
8892,0.95,0.05
8893,0.95,0.05
8894,1.0,0.0
8895,0.975,0.025
8896,0.975,0.025
8897,0.9625,0.0375
8898,0.925,0.075
8899,0.975,0.025
8900,0.9625,0.0375
8901,0.975,0.025
8902,0.975,0.025
8903,0.975,0.025
8904,0.975,0.025
8905,0.975,0.025
8906,0.9625,0.0375
8907,0.9625,0.0375
8908,0.9625,0.0375
8909,0.975,0.025
8910,0.95,0.05
8911,0.975,0.025
8912,0.9875,0.0125
8913,0.95,0.05
8914,0.975,0.025
8915,0.975,0.025
8916,0.975,0.025
8917,0.975,0.025
8918,0.975,0.025
8919,0.95,0.05
8920,0.975,0.025
8921,0.975,0.025
8922,0.9625,0.0375
8923,0.9625,0.0375
8924,0.975,0.025
8925,0.9625,0.0375
8926,0.95,0.05
8927,0.95,0.05
8928,0.975,0.025
8929,0.9625,0.0375
8930,0.9875,0.0125
8931,0.95,0.05
8932,0.975,0.025
8933,0.95,0.05
8934,0.9625,0.0375
8935,0.975,0.025
8936,0.9625,0.0375
8937,0.95,0.05
8938,0.95,0.05
8939,0.95,0.05
8940,0.9125,0.0875
8941,0.95,0.05
8942,0.9875,0.0125
8943,0.975,0.025
8944,0.9625,0.0375
8945,0.9625,0.0375
8946,0.95,0.05
8947,0.9875,0.0125
8948,0.9625,0.0375
8949,0.975,0.025
8950,0.95,0.05
8951,0.9625,0.0375
8952,0.975,0.025
8953,0.975,0.025
8954,0.95,0.05
8955,0.975,0.025
8956,0.9625,0.0375
8957,0.9625,0.0375
8958,0.9875,0.0125
8959,0.9625,0.0375
8960,0.975,0.025
8961,0.975,0.025
8962,0.9125,0.0875
8963,0.95,0.05
8964,0.975,0.025
8965,0.95,0.05
8966,0.975,0.025
8967,0.925,0.075
8968,0.975,0.025
8969,0.9875,0.0125
8970,0.95,0.05
8971,0.9375,0.0625
8972,0.9625,0.0375
8973,0.9625,0.0375
8974,0.975,0.025
8975,0.9625,0.0375
8976,0.975,0.025
8977,0.975,0.025
